198400,QD,02.10.1984,   0.4700
198400,QD,03.10.1984,   0.6800
198400,QD,04.10.1984,   0.5000
198400,QD,05.10.1984,   0.5000
198400,QD,06.10.1984,   0.5000
198400,QD,07.10.1984,   0.5300
198400,QD,08.10.1984,   0.5300
198400,QD,09.10.1984,   0.5300
198400,QD,10.10.1984,   0.5300
198400,QD,11.10.1984,   0.5300
198400,QD,12.10.1984,   0.5000
198400,QD,13.10.1984,   0.5000
198400,QD,14.10.1984,   0.5000
198400,QD,15.10.1984,   0.5000
198400,QD,16.10.1984,   0.5300
198400,QD,17.10.1984,   0.6100
198400,QD,18.10.1984,   0.6100
198400,QD,19.10.1984,   0.5300
198400,QD,20.10.1984,   0.3700
198400,QD,21.10.1984,   0.2900
198400,QD,22.10.1984,   0.2900
198400,QD,23.10.1984,   0.3400
198400,QD,24.10.1984,   0.4000
198400,QD,25.10.1984,   0.4000
198400,QD,26.10.1984,   0.5300
198400,QD,27.10.1984,   0.5300
198400,QD,28.10.1984,   0.4000
198400,QD,29.10.1984,   0.3700
198400,QD,30.10.1984,   0.3700
198400,QD,31.10.1984,   0.4000
198400,QD,01.11.1984,   0.4300
198400,QD,02.11.1984,   0.4700
198400,QD,03.11.1984,   0.5300
198400,QD,04.11.1984,   0.4300
198400,QD,05.11.1984,   0.4300
